,Plot.ID,Date,Plot,Elevation,Warming,Removal,Treatment,Month,Day,Week,DOY,DOG,HHMMSS,Hour.EST,Hour,Minute,FTime,Mode,Smpls,EFFLUX,C2avg,Wavg,dc..dt,Vtot,RHcmbr,Tsoil_C,RHirga,Tsch_C,dC.dt,dW.dt,R.C.m,R.C.b,InsDpth,TBlk,CO2S,H2OS,Tair,Tleaf,PARo,Press,uc_21_mV,Status,PgSts,satVapTsch,eAir_2_kPa,Tsoil,VWC1,VWC2,VWC3,mean.VWC,NDVI.1,NDVI.2,NDVI.3,NDVI.4,mean.NDVI,Percent.Functional...Diversity,Phosphatase,PhosD,B.gluc,NAG,B.cell,B.xylo,a.gluc,LAP,Phenol,Perox,MicrobialBiomassC,MicrobialBiomassN,mean_temp_date_soil,min_temp_soil,max_temp_soil,mean_temp_date_air,min_temp_air,max_temp_air,Experiment_Length_yr,ug_NH4_week_cm2,ug_NO3_week_cm2,Inorganic_N,ug_TP_week_cm2,NP,pH,Soil_Percent_C,Soil_Percent_N,Soil_CN,Bare_Soil,Litter,Rock,Graminoid,Forb,Woody,Legume,Cryptogram,Total_Plant_Cover_All,Total_Plant_Cover_Vascular_Only,Graminoid_Relative,Forb_Relative,Woody_Relative,Legume_Relative,Cryptogram_Relative,Notes,Species_Richness,Total_Cover_Scaled,PCA_PlantComm_Loadings
32,11High,9/9/21,11,High,A,C,AC,9,9,36,252,65,15:12:04,15,13,12,"1,891.00",4,50.5,1.132470475,115,22.26540947,0.093248829,991,30.91365131,-155.9777344,36.88114548,32.57909584,0.339570463,0.026870586,-0.000435166,0.143292922,0,29.37229156,120.3129234,22.41400623,29.48354244,32.57909584,0.075531473,68.06658173,1559.777344,110004,#DIV/0!,4.934583639,1.525645137,51,10,6,7,7.666666667,0.5674,0.5433,0.4284,0.4522,0.497825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1.188528691,0.905495176,2.094023867,0.205810371,10.17453035,4.28,7.7721,0.64542,12.04192619,20,30,10,37,49,15,0,0,101,101,36.6,48.5,14.9,0,0,NA,11,101,1.240503068
33,11High,8/31/21,11,High,A,C,AC,8,31,35,243,56,16:06:27,16,14,6,1609.5,4,34,1.16619744,108,22.07575512,0.096025943,991,24.51034692,-159.7161804,37.56991768,36.42204857,0.382008895,0.024045222,-0.002170247,0.330412596,0,28.85674381,112.2162895,22.21123505,28.83614635,36.42204857,0.128842823,67.39031982,1597.161804,110004,#DIV/0!,6.109064707,1.496822655,31.8,9,8,7,8,0.4737,0.498,0.5416,0.632,0.536325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1.188528691,0.905495176,2.094023867,0.205810371,10.17453035,4.28,7.7721,0.64542,12.04192619,20,30,10,37,49,15,0,0,101,101,36.6,48.5,14.9,0,0,NA,11,101,1.240503068
34,11High,8/27/21,11,High,A,C,AC,8,27,34,239,52,15:22:39,15,13,22,3489,4,33,1.595698485,114,52.35377757,0.131391518,991,73.35941465,-122.7232218,94.31131236,32.31228574,0.498612622,0.060128773,0.001118455,0.003887669,0,27.91006533,120.4576619,52.63865662,27.91207949,32.31228574,0.077014012,67.64510345,1227.232218,110004,#DIV/0!,4.862632487,3.560751836,28.7,15,19,12,15.33333333,0.6675,0.5656,0.5912,0.6287,0.61325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1.188528691,0.905495176,2.094023867,0.205810371,10.17453035,4.28,7.7721,0.64542,12.04192619,20,30,10,37,49,15,0,0,101,101,36.6,48.5,14.9,0,0,NA,11,101,1.240503068
35,11High,8/20/21,11,High,A,C,AC,8,20,33,232,45,17:07:17,17,15,7,2298.5,4,39.66666667,1.084999192,112,45.47236633,0.089339992,991,74.09259083,-172.0850342,94.2521108,29.51203918,0.323689997,0.016011631,-0.000996574,0.20095625,0,25.7704525,116.3420715,45.54497019,25.3923645,29.51203918,0.165880052,67.35726929,1720.850342,110004,#DIV/0!,4.1455215,3.067783833,28.4,22,23,19,21.33333333,0.22,0.2653,0.1707,0.2278,0.22095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1.188528691,0.905495176,2.094023867,0.205810371,10.17453035,4.28,7.7721,0.64542,12.04192619,20,30,10,37,49,15,0,0,101,101,36.6,48.5,14.9,0,0,NA,11,101,1.240503068
36,11High,7/21/21,11,High,A,C,AC,7,21,29,202,15,15:48:14,15,13,48,6394.5,4,51.33333333,1.087154755,107,49.84086227,0.089517484,991,43.68483601,-55.98302816,77.69399007,40.9402593,0.329598447,0.036818072,-0.001026744,0.199379101,0,30.51115481,112.3477707,50.04504013,30.45363744,40.9402593,0.191053266,67.88927714,559.8302816,110004,#DIV/0!,7.813442793,3.397520781,NA,12,11,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1.188528691,0.905495176,2.094023867,0.205810371,10.17453035,4.28,7.7721,0.64542,12.04192619,20,30,10,37,49,15,0,0,101,101,36.6,48.5,14.9,0,0,NA,11,101,1.240503068
37,11High,7/20/21,11,High,A,C,AC,7,20,29,201,14,13:47:47,13,11,47,2856,4,63,0.907047495,118,25.62109184,0.07468726,991,32.37942518,-135.762793,43.35435104,34.28040123,0.276172474,0.012949234,-0.001047756,0.198322423,0,29.07700157,123.2224083,25.69063187,29.05042171,34.28040123,0.135510221,68.06830215,1357.62793,110004,#DIV/0!,5.451368573,1.748717368,28,5,6,8,6.333333333,0.5905,0.4727,0.5286,0.5834,0.5438,90.32258065,1.395731163,0.198336201,1.020696324,0.188967813,0.21544946,0.115221424,0.022247737,0.02028161,0,38.91093833,129.7402166,26.89211447,NA,NA,NA,NA,NA,NA,6,1.188528691,0.905495176,2.094023867,0.205810371,10.17453035,4.28,7.7721,0.64542,12.04192619,20,30,10,37,49,15,0,0,101,101,36.6,48.5,14.9,0,0,NA,11,101,1.240503068
38,11High,9/14/21,11,High,A,C,AC,9,14,37,257,111,14:55:32,14,12,55,2963.5,4,65,0.73,112,17.26463318,0.06037663,991,23.04720573,-131.3348389,30.93944359,33.18463135,0.207854122,0.02630014,-0.000635107,0.131508574,0,28,116.1251297,17.41095734,28.03504944,33.18463135,0.133288056,67.57258606,1313.348389,110004,4:Compute Final,5.104755144,1.17650342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.96774194,1.636592047,0.092312876,1.538591603,0.304287748,0.280167305,0.417503784,0,0.00175248,0,43.57374228,139.8469174,14.89542479,19.21875,13.5,27.5,17.34375,2.5,44,6,1.188528691,0.905495176,2.094023867,0.205810371,10.17453035,4.28,7.7721,0.64542,12.04192619,20,30,10,37,49,15,0,0,101,101,36.6,48.5,14.9,0,0,NA,11,101,1.240503068
39,11High,8/1/21,11,High,A,C,AC,8,1,30,213,26,15:30:12,15,13,30,1311.5,4,59.66666667,0.942290798,111,40.69385147,0.077589231,991,39.1880238,-194.2755656,87.8326238,39.24573644,0.300490201,0.008867993,0.00047431,0.024940841,0,25.0157458,116.2657928,40.73562622,24.88959821,39.24573644,0.282898968,68.10891215,1942.755656,110004,#DIV/0!,7.156627489,2.774458885,20,27,24,23,24.66666667,0.3415,0.3415,0.2835,0.3198,0.321575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1.188528691,0.905495176,2.094023867,0.205810371,10.17453035,4.28,7.7721,0.64542,12.04192619,20,30,10,37,49,15,0,0,101,101,36.6,48.5,14.9,0,0,NA,11,101,1.240503068
40,11High,7/6/21,11,High,A,C,AC,7,6,27,187,0,13:33:01,13,11,33,3159,4,85.5,0.751007829,112,28.44097042,0.061838787,991,86.24513178,-129.0001892,85.7120018,19.27936745,0.199692495,0.012544198,0.000361793,0.021317988,0,19.3418026,117.209671,28.51230431,19.38170528,19.27936745,0.148851097,67.87989426,1290.001892,110004,#DIV/0!,2.244194676,1.935412645,14.2,18,29,19,22,0.3743,0.4661,0.2681,0.3111,0.3549,93.5483871,1.19416285,0.134206499,0.848299019,0.215206664,0.107801499,0.32467994,0,0.020106705,0,49.7733931,350.8314088,63.38301664,NA,NA,NA,NA,NA,NA,6,1.188528691,0.905495176,2.094023867,0.205810371,10.17453035,4.28,7.7721,0.64542,12.04192619,20,30,10,37,49,15,0,0,101,101,36.6,48.5,14.9,0,0,NA,11,101,1.240503068
41,11Low,6/9/21,11,Low,A,C,AC,6,9,23,160,14,14:33:10,14,12,33,1921.5,4,34.33333333,1.646889276,117,16.02787272,0.135606622,991,15.89388775,-176.5542562,18.89168485,40.20169957,0.461471975,0.014860109,-0.000337545,0.175099353,0,36.92914073,122.5405121,16.10578473,36.96252187,40.20169957,0.084413225,73.80642446,1765.542562,110004,#DIV/0!,7.498556622,1.188709974,62.2,6,4,7,5.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.125,2,43,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
42,11Low,8/5/21,11,Low,A,C,AC,8,5,31,217,71,19:07:50,19,17,7,6321.833333,4,53.33333333,1.122279279,132,19.16761907,0.092409675,991,14.29939421,-85.20197144,18.02681033,45.83049393,0.309351653,0.023765224,-0.00108001,0.234971032,0,41.1831576,137.3364258,19.31562996,41.22521083,45.83049393,0.133281807,73.82094828,852.0197144,110004,#DIV/0!,10.08538176,1.425898075,59.6,10,8,10,9.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.15625,4.5,44.5,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
43,11Low,9/10/21,11,Low,A,R,AR,9,10,36,253,107,15:56:52,15,13,56,"2,240.00",4,33,3.618464909,114,11.57722569,0.297948265,991,10.24779108,-150.7847046,12.03329372,42.98468399,0.95163697,0.082544275,-0.00204141,0.530668974,0,39.91886902,130.5835266,12.02193069,39.94686127,42.98468399,0.173265398,73.99620056,1507.847046,110004,4:Compute Final (1),8.680672775,0.88957721,61.1,6,6,NA,6,0.2436,0.2089,0.2022,0.1693,0.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.40625,5,48.5,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
44,11Low,8/13/21,11,Low,A,C,AC,8,13,32,225,79,15:07:22,15,13,7,756,4,64.66666667,0.766410372,120,21.24061775,0.063107049,991,22.90097642,-196.3639079,24.35697619,38.60828145,0.205204025,0.00881878,-0.000883322,0.169105746,0,37.32481639,124.1388906,21.29558754,37.4693985,38.60828145,0.174746389,73.99140422,1963.639079,110004,#DIV/0!,6.879972937,1.575690309,68.6,5,5,5,5,0.2252,0.3283,0.2361,0.1851,0.243675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.09375,5.5,43.5,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
45,11Low,6/3/21,11,Low,A,C,AC,6,3,22,154,8,17:48:30,17,15,48,3543,4,33,2.213544601,117,17.05615743,0.182265627,991,21.98578106,-124.4037476,26.97767512,35.17117691,0.657960653,0.007417933,0.001725813,-0.0196545,0,31.46180216,125.622256,17.09853681,31.52338727,35.17117691,0.162902392,73.3457311,1244.037476,110004,#DIV/0!,5.709369662,1.254102627,50.8,10,15,16,13.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.03125,1.5,38,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
46,11Low,8/26/21,11,Low,A,C,AC,8,26,34,238,92,15:47:31,15,13,47,642.5,4,73,0.710948552,118,19.19089508,0.058540263,991,33.92232093,-200.5955322,39.05833054,29.79111671,0.187965117,-0.001506159,-0.000489436,0.116293669,0,27.0631485,122.1782799,19.18043327,27.25166607,29.79111671,0.079972107,73.96070099,2005.955322,110004,#DIV/0!,4.234788823,1.418597281,43.9,11,11,11,11,0.1933,0.2974,0.1872,0.149,0.206725,64.51612903,0.729522716,0.055392961,0.651421096,0.256479808,0.084740914,0.095974459,0.032853695,0.400247151,4.941543694,4.564501054,318.3221978,28.38833298,NA,NA,NA,12.25,3.5,29,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
47,11Low,7/7/21,11,Low,A,C,AC,7,7,27,188,42,13:44:30,13,11,44,2459,4,33,1.839334327,120,28.57295736,0.151452753,991,25.74731262,-145.6545614,40.18793615,42.16905975,0.522950629,0.057814341,0.000604859,0.078869691,0,33.97697449,126.0400289,28.8715922,33.87452062,42.16905975,0.124405503,73.85974884,1456.545614,110004,#DIV/0!,8.328920731,2.132448912,31.2,8,10,9,9,0.301,0.2794,0.3522,0.3522,0.3212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.96875,5.5,42.5,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
48,11Low,7/15/21,11,Low,A,C,AC,7,15,28,196,50,14:36:14,14,12,36,6978,4,33,2.246530717,111,42.76466242,0.184981739,991,25.03495324,-41.18395284,54.74229177,50.60375086,0.694332262,0.099410899,0.00111653,0.06104696,0,35.73439407,120.1822917,43.2989947,35.59597143,50.60375086,0.164388232,73.80568186,411.8395284,110004,#DIV/0!,12.80722068,3.195709705,27.4,14,15,15,14.66666667,0.3351,0.3204,0.2348,0.2473,0.2844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.875,4,42.5,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
49,11Low,9/2/21,11,Low,A,R,AR,9,2,35,245,99,16:37:53,16,14,37,4898.5,4,33,1.960237637,112,40.03659821,0.161408061,991,61.99606228,-85.80140991,97.20004272,32.08376694,0.530871809,0.085159786,-0.000480624,0.215237975,0,24.02179909,119.6994629,40.49936295,24.35865402,32.08376694,0.031102791,73.4438324,858.0140991,110004,4:Compute Final,4.7977699,2.974428415,21.6,15,11,13,13,0.1777,0.1716,0.2302,0.3024,0.220475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8.5,28.5,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
50,11Low,6/30/21,11,Low,A,C,AC,6,30,26,181,35,13:41:04,13,11,41,4336.5,4,33,3.37516634,394,9.132915974,0.277914801,991,11.77184457,-104.6793091,17.0886294,35.86792882,0.981676896,0.05431599,0.001441417,-0.290003489,0,29.14247449,409.1836853,9.408276876,29.16997719,35.86792882,0.091820742,73.79380035,1046.793091,110004,#DIV/0!,5.929453345,0.694272876,30.1,8,11,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.78125,5.5,45,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
51,11Low,5/26/21,11,Low,A,C,AC,5,26,21,146,0,16:15:28,16,14,15,2239,4,33,2.361443142,122,9.746758461,0.194443751,991,34.88584525,-158.2891113,36.52200953,17.95001539,0.609808763,0.008850177,-0.001022255,0.319158879,0,17.10540263,130.4116262,9.800089518,17.21295865,17.95001539,0.185135636,73.45408885,1582.891113,110004,#DIV/0!,2.065056859,0.71985664,20,14,13,13,13.33333333,NA,NA,NA,NA,NA,61.29032258,2.404718109,0.156074199,1.355880844,0.635775453,0.199928675,0.175560493,0.046314206,0.372655484,13.20997415,36.09062789,346.7169738,47.96472411,NA,NA,NA,9.625,-0.5,24,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
52,11Low,6/16/21,11,Low,A,C,AC,6,16,24,167,21,14:51:48,14,12,51,2879,4,33,1.813364008,114,22.29340267,0.149314329,991,16.84429169,-138.9848206,21.97526264,45.401968,0.500816152,0.016296957,-0.000199438,0.172050256,0,40.32510185,120.0092583,22.38161182,40.32158852,45.401968,0.131053753,74.05550003,1389.848206,110004,#DIV/0!,9.840147179,1.657481372,62.3,NA,NA,NA,NA,0.4115,0.3999,0.1762,0.4093,0.349225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.84375,8.5,49.5,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
53,11Low,8/18/21,11,Low,A,C,AC,8,18,33,230,84,19:57:45,19,17,57,8406.5,4,74,0.676030832,118,14.97486941,0.055665101,991,22.20729184,-13.39319382,23.76618322,32.62324142,0.177984531,0.000621826,-0.000917679,0.163951233,0,31.29899979,122.1594874,14.9785312,31.37858772,32.62324142,0.100701461,73.14025625,133.9319382,110004,#DIV/0!,4.954329715,1.095533689,34,7,7,5,6.333333333,0.5872,0.4881,0.5404,0.5797,0.54885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.625,5,44.5,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
54,11Low,6/23/21,11,Low,A,C,AC,6,23,25,174,28,15:14:28,15,13,14,1024,4,33.33333333,1.693660238,154,20.77427991,0.139457793,991,17.76100784,-185.1189819,22.31790161,42.88046137,0.472972443,0.003349021,-0.002844565,0.577520768,0,38.49318822,159.6266429,20.7850666,38.55181122,42.88046137,0.285806492,73.64373525,1851.189819,110004,#DIV/0!,8.64161928,1.530689557,44.8,5,6,6,5.666666667,0.4115,0.3999,0.1762,0.4093,0.349225,54.83870968,1.290455933,0.095345643,1.205013635,0.301871643,0.232609581,0.122754719,0.044794708,0.388817962,0,20.84983119,214.0226544,38.75245425,NA,NA,NA,18.15625,5,42.5,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
55,11Low,9/15/21,11,Low,A,R,AR,9,15,37,258,112,15:41:56,15,13,41,2342.5,4,93,0.533938581,119,13.68072891,0.043965073,991,13.90985414,-149.3271118,16.52493095,39.59574509,0.150222868,0.01123464,-0.001064572,0.170649171,0,36.32242584,123.0073242,13.73389912,36.41677856,39.59574509,0.333215415,73.47983551,1493.271118,110004,4:Compute Final (1),7.255034314,1.009164691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.875,2.5,44,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
56,11Low,7/22/21,11,Low,A,C,AC,7,22,29,203,57,15:45:44,15,13,45,6771.5,4,33,2.233571692,111,34.663119,0.183914679,991,41.14514901,-53.11306559,46.3170255,37.02163823,0.663998365,0.077980738,0.003226923,-0.174273791,0,34.7647349,119.4194692,35.09874217,34.8270607,37.02163823,0.093300526,73.83074443,531.1306559,110004,#DIV/0!,6.315878193,2.591364702,34.8,7,5,4,5.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,8.5,43,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
57,11Low,7/31/21,11,Low,A,C,AC,7,31,30,212,66,15:36:45,15,13,36,5700,4,43,1.34422051,111,26.53170776,0.110684553,991,17.02408019,-86.18851115,24.72282028,48.75715764,0.383281877,0.042700951,0.000377513,0.068780558,0,41.46365356,116.3148778,26.79043706,41.4769338,48.75715764,0.085892906,74.01701101,861.8851115,110004,#DIV/0!,11.67469562,1.982947747,59.8,9,9,9,9,0.2132,0.2228,0.2965,NA,0.244166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.53125,7.5,45.5,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
58,11Low,7/22/21,11,Low,A,R,AR,7,22,29,203,57,15:14:44,15,13,14,4910,4,33.33333333,1.844873789,111,43.73259354,0.151908878,991,37.31365581,-94.7431661,51.62458293,43.22833888,0.511108826,0.141446099,-0.000514898,0.209062509,0,37.24107107,117.02771,44.53892263,37.19556173,43.22833888,0.180674945,73.86224874,947.431661,110004,#DIV/0!,8.806172284,3.289740165,34.8,7,5,4,5.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,8.5,43,6,0.017788034,0.752343619,0.770131653,0.076500159,10.06705951,6.37,6.5642,0.56799,11.55689361,10,5,0,25,55,40,15,0,145,145,17.2,37.9,27.6,10.3,0,NA,11,145,0.688565456
59,12High,9/9/21,12,High,W,C,WC,9,9,36,252,65,15:16:17,15,13,16,"2,122.75",4,74.5,0.76748916,115,14.02359581,0.063195877,991,15.31271979,-150.6994202,20.92191029,36.87694931,0.227903441,-0.006290859,2.42E-05,0.060412059,0,31.1176796,120.3503418,13.98965693,31.17422867,36.87694931,0.153282091,68.0675087,1506.994202,110004,#DIV/0!,6.287264267,0.952240825,68.5,7,7,7,7,0.2927,0.3576,0.3994,0.4233,0.36825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9375,11.5,24.5,18.84375,3.5,39.5,6,2.439665151,0.363535593,2.803200744,0.30524274,9.183513239,NA,NA,NA,NA,60,10,50,27,12,5,0,0,44,44,61.4,27.3,11.4,0,0,NA,6,44,1.42773074
60,12High,7/20/21,12,High,W,C,WC,7,20,29,201,14,13:55:05,13,11,55,3294.5,4,114.3333333,0.522670436,118,19.63560931,0.043037242,991,21.63833135,-126.4786906,31.58276749,36.69411723,0.151199152,-0.002185632,-0.00041977,0.092570124,0,29.89792124,123.1551234,19.61645953,29.86601893,36.69411723,0.106630156,68.06537374,1264.786906,110004,#DIV/0!,6.228957025,1.335201581,48.5,5,5,5,5,0.343,0.3543,0.2669,0.1708,0.28375,67.74193548,2.445982566,0.180637019,2.741605888,0.482338963,0.758373638,0.521553482,0.008853676,0.024251859,0,27.71498055,165.9264721,26.30766979,15.71875,13,19,17.8125,7,44,6,2.439665151,0.363535593,2.803200744,0.30524274,9.183513239,NA,NA,NA,NA,60,10,50,27,12,5,0,0,44,44,61.4,27.3,11.4,0,0,NA,6,44,1.42773074
61,12High,7/21/21,12,High,W,C,WC,7,21,29,202,15,15:43:41,15,13,43,6121,4,33,1.756396755,107,40.29621887,0.144623585,991,46.6958057,-62.87716064,68.07211685,35.94683075,0.488242149,0.118523017,-0.001500311,0.305156879,0,29.32418156,113.1610909,40.97573471,29.273242,35.94683075,0.079977404,67.88616562,628.7716064,110004,#DIV/0!,5.954739631,2.781686068,NA,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.96875,11.5,21.5,19.78125,7,45,6,2.439665151,0.363535593,2.803200744,0.30524274,9.183513239,NA,NA,NA,NA,60,10,50,27,12,5,0,0,44,44,61.4,27.3,11.4,0,0,NA,6,44,1.42773074
62,12High,8/12/21,12,High,W,C,WC,8,12,32,224,37,15:14:21,15,13,14,2587.5,4,70,0.782026109,108,15.88767242,0.064392865,991,9.85419434,-141.1068359,18.83098793,47.47393036,0.247174069,-0.004854752,-0.000191566,0.085081972,0,35.24875641,113.4148178,15.87221909,35.24012375,47.47393036,0.022214059,67.90919495,1411.068359,110004,4:Compute Final,10.93818141,1.077869654,68.6,6,5,5,5.333333333,0.3261,0.2051,0.362,0.3365,0.307425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.40625,13,24.5,20.9375,6,48,6,2.439665151,0.363535593,2.803200744,0.30524274,9.183513239,NA,NA,NA,NA,60,10,50,27,12,5,0,0,44,44,61.4,27.3,11.4,0,0,NA,6,44,1.42773074
63,12High,9/14/21,12,High,W,C,WC,9,14,37,257,111,14:53:46,14,12,53,2857,4,119,0.4,112,12.4665556,0.033004801,991,21.43952445,-133.8789795,21.82861328,28.56494331,0.089902028,-0.004907743,-0.000158482,0.050754793,0,28.2,116.0683136,12.44385624,28.25548553,28.56494331,0.337670177,67.56577301,1338.789795,110004,4:Compute Final (1),3.921630024,0.840778828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,4.671152664,0.207234082,4.420023739,1.034936376,1.07262084,0.93490701,0,0.00930312,0,34.57226863,248.1193025,31.34419896,15.875,12,21,16.875,3.5,40.5,6,2.439665151,0.363535593,2.803200744,0.30524274,9.183513239,NA,NA,NA,NA,60,10,50,27,12,5,0,0,44,44,61.4,27.3,11.4,0,0,NA,6,44,1.42773074
64,12High,8/27/21,12,High,W,C,WC,8,27,34,239,52,15:19:12,15,13,19,3277.166667,4,33,1.666139627,114,41.77289073,0.137191716,991,50.74745571,-127.2452026,76.17177836,34.91184107,0.528770943,0.077582281,0.003459383,-0.257177934,0,27.91695913,120.6583277,42.19817479,27.78013293,34.91184107,0.114041242,67.64305369,1272.452026,110004,#DIV/0!,5.630423385,2.854414225,36.1,8,10,12,10,0.5117,0.5389,0.2655,0.2087,0.3812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.84375,10,22,16.1875,3,32.5,6,2.439665151,0.363535593,2.803200744,0.30524274,9.183513239,NA,NA,NA,NA,60,10,50,27,12,5,0,0,44,44,61.4,27.3,11.4,0,0,NA,6,44,1.42773074
